Timestamp,Date,Bitlayer,Merlin,Rootstock,BSquared,CORE,Stacks,BounceBit,BOB,MAP Protocol,Interlay,BEVM,Naka,SatoshiVM,NOS,Rollux,Libre,AILayer
1695945600,2023-09-29,,,78917612.44,,3386597.93,18752624.71,,,523867.58,3178547.41,,,,,1729829.64,1814939.9,
1696032000,2023-09-30,,,77986973.13,,3369244.15,21521940.17,,,527070.19,3225936.41,,,,,552487.72,1815414.06,
1696118400,2023-10-01,,,77996903.59,,3358388.23,21533258.14,,,530031.39,3461339.37,,,,,547042.87,1816081.08,
1696204800,2023-10-02,,,80387584.51,,3370946.18,22909992.700000003,,,536433.51,3477593.01,,,,,559041.78,1773729.25,
1696291200,2023-10-03,,,79321414.67,,3266305.75,22479077.94,,,529006.27,3416884.77,,,,,541611.37,1739010.36,
1696377600,2023-10-04,,,79086448.94,,3445608.42,21114864.7,,,525257.76,3384561.13,,,,,532202.47,1700427.22,
1696464000,2023-10-05,,,79882953.54,,3497947.5700000003,20422228.48,,,523910.03,3392005.5700000003,,,,,527494.87,1683340.5,
1696550400,2023-10-06,,,79208559.38,,3498172.25,20752032.27,,,523012.13,3407017.96,,,,,522727.41,1692367.56,
1696636800,2023-10-07,,,80676779.44,,3545171,21375743.79,,,545063.4,3419859.98,,,,,1676627.85,1325692.58,
1696723200,2023-10-08,,,80311223.29,,3548220.71,21280257.83,,,534899.13,3372338.2800000003,,,,,525080.73,1332664.17,
1696809600,2023-10-09,,,80352947,,3488977.2199999997,20345647.52,,,527425.11,3336757.24,,,,,527207.33,1328466.45,
1696896000,2023-10-10,,,79904821.22,,3530506.09,19761525.67,,,512893.13,3195684.7,,,,122888.58,512225.54,1253694.74,
1696982400,2023-10-11,,,78953090.69,,3463951.89,19654222.15,,,511698.9,3081556.64,,,,179222.61,510527.54,1236964.48,
1697068800,2023-10-12,,,76792321.27,,3447726.46,19638142.19,,,510123.63,3044792.64,,,,226789.08,507574.55,1240976.11,
1697155200,2023-10-13,,,77116855.6,,3441567.3000000003,19378971.18,,,505336.24,3017449.9099999997,,,,401836.64,497756.07,1235711.71,
1697241600,2023-10-14,,,77297055.04,,3441301.81,19946099.259999998,,,511970.01,3043881.5999999996,,,,621590.45,510741.9,1201209.57,
1697328000,2023-10-15,,,77551439.35,,3440985.34,19826831.28,,,507597.74,3050455.9299999997,,,,836972.35,512000.73,1202537.66,
1697414400,2023-10-16,,,78311580.83,,3436796.53,19810306.58,,,504890.59,3086495.2199999997,,,,1071313.95,512725.44,1188563.8,
1697500800,2023-10-17,,,81781499.45,,3440589.18,20582895.119999997,,,514633.68,3035977.71,,,,1266235.42,1720430.71,1233901.45,
1697587200,2023-10-18,,,81397387.59,,3417010.12,20996523,,,506111.93,2941444.84,,,,1544195.16,1464895.72,1241719.36,
1697673600,2023-10-19,,,81206260.66,,3402173.49,20036054.869999997,,,505011.63,2901779.23,,,,1741819.28,1776198.31,1228497.53,
1697760000,2023-10-20,,,82601978.98,,3337113.89,20905028.14,,,506203.13,2890663.6799999997,,,,1843644.91,1993417.57,1249144.42,
1697846400,2023-10-21,,,85315205.76,,3333298.95,22992225.13,,,509779.02,2956135.6999999997,,,,1931803.97,1411602.01,1149592.68,
1697932800,2023-10-22,,,85618839.78,,3373333.77,22023650.3,,,512811.17,3077853.88,,,,2063059.22,1343577.93,1132764.38,
1698019200,2023-10-23,,,85722943.25,,3355222.27,22300873.41,,,516166.35,3078334.2300000004,,,,2421505.47,627814.9,1127644.94,
1698105600,2023-10-24,,,95387383.73,,3463408.8099999996,25710364.46,,,533624.28,3337665.86,,,,2807413.72,1652799.84,1214796.37,
1698192000,2023-10-25,,,95601952.29,,3101857.44,24028338.700000003,,,536561.21,3253796.5199999996,,,,3713699.48,649805.33,1229380,
1698278400,2023-10-26,,,99054999.22,,3365345.19,24090568.47,,,538134.41,3459403.98,,,,2993315.56,803896.26,1234600.85,
1698364800,2023-10-27,,,97495658.78,,3420660.92,33383315.95,,,537180.77,3887670.11,,,,3097854.85,825303.78,1109391.84,
1698451200,2023-10-28,,,96633952.36,,3466330.47,33486019.39,,,538822.15,3801679.39,,,,3064447.95,2261197.13,1092409.85,
1698537600,2023-10-29,,,96981002.39,,3503462.64,34065743.18,,,540883.63,3710887.8400000003,,,,3029796.04,850500.72,1102056.21,
1698624000,2023-10-30,,,98316018.99,,3617089.4699999997,33463895.03,,,541970.32,3776514.63,,,,2604331.44,880877.48,1106552.82,
1698710400,2023-10-31,,,98654450.63,,3483298.6300000004,27078866.95,,,549890.51,4015971.9,,,,2620336.45,910016.34,1050541.85,
1698796800,2023-11-01,,,98379253.36,,3489211.9099999997,26730191.15,,,543175.44,4031807.15,,,,2680407.78,959585.03,1061233.71,
1698883200,2023-11-02,,,99277625.42,,3467879.3,27619716.61,,,551081.47,4217854.19,,,,2779907.12,972197.25,1051628.61,
1698969600,2023-11-03,,,99204174.76,,3473419.75,26512461.189999998,,,555240.58,4081901.16,,,,2697445.47,975734.53,1067058.48,
1699056000,2023-11-04,,,98689859.3,,3413543.16,27495982.339999996,,,557667.37,4094870.46,,,,2682040.96,979284.98,1058289.31,
1699142400,2023-11-05,,,99623209.67,,3620104.77,27820494.66,,,564546.94,4138585.26,,,,2698425.05,1032408.32,1063300.33,
1699228800,2023-11-06,,,99769534.26,,3697105.5100000002,27717618.31,,,567756.5,4178880.09,,,,2721344.08,1034875.47,1060571.44,
1699315200,2023-11-07,,,98452586.81,,3766599.1100000003,27689499.2,,,561074.1,4187428.76,,,,2651693.55,1067958.86,1053781.82,
1699401600,2023-11-08,,,100321442.16,,3907940.6100000003,28255149.83,,,562235.07,4169080.17,,,,2655749.31,1107142.03,1064756.42,
1699488000,2023-11-09,,,103307887.08,,4046876.95,29620645.970000003,,,577164.06,4575812.53,,,,2597243.26,1132570.94,1105214.6,
1699574400,2023-11-10,,,102824865.05,,4213580.26,28797606.62,,,587763.43,4548545.140000001,,,,2624373.48,1471510.7,1103519.57,
1699660800,2023-11-11,,,104364737.94,,4051929.32,29042656.91,,,585511.71,4680838.8,,,,2597418.04,1109546.88,1114819.24,
1699747200,2023-11-12,,,104652500.96,,4067983.45,28687727.840000004,,,587030.28,4940541.48,,,,2608458.25,1121297.22,1098733.39,
1699833600,2023-11-13,,,103670301.12,,4019320.14,28644424.38,,,586142.04,4882402.13,,,,2587133.02,1135682.58,1093668.2,
1699920000,2023-11-14,,,102732843.73,,3797647.5700000003,27623772.47,,,579621.67,4644993.78,,,,2530575.97,1075649.15,1079777.15,
1700006400,2023-11-15,,,101510275.66,,3871743.5,27714459.71,,,574173.75,4848082.41,,,,2431546.99,1340946.94,1060376.07,
1700092800,2023-11-16,,,105209394.24,,3851887.71,30497278.85,,,582932.12,5295545.59,,,,2439761.32,1147768.94,1098077.44,
1700179200,2023-11-17,,,101441612.46,,3769031.39,30318255.3,,,567928.15,5203027.38,,,,2235772.78,1122424.64,1071502.38,
1700265600,2023-11-18,,,101947907.73,,3718833.33,28497488.2,,,560390.9,5274242.0600000005,,,,2597547.13,1050803.44,1071307.12,
1700352000,2023-11-19,,,102297473.83,,3793381.87,28498265.46,,,562847.77,5328232.73,,,,2561741.31,1087769.43,1078440.11,
1700438400,2023-11-20,,,104598476.45,,3932409.29,29702167.65,,,574877.96,5525545.59,,,,3270038.87,1107619.96,1090864.91,
1700524800,2023-11-21,,,104293929.84,,3841668.6100000003,28382028.720000003,,,562281.27,5161589.779999999,,,,3260748.85,1105968.14,1090127.88,
1700611200,2023-11-22,,,102071640.25,,3899952.34,28067743.47,,,565785.91,4969926.45,,,,3171429.44,1057317.49,1062627.81,
1700697600,2023-11-23,,,104182183.87,,3895163.9499999997,29653354.84,,,569298.01,5005417.140000001,,,,3219608.52,1313977.69,1084567.9,
1700784000,2023-11-24,,,104551595.35,,3949541.2,29677852.84,,,578545.56,5115429.53,,,,3268762.46,1092089.34,1094673.31,
1700870400,2023-11-25,,,104642351.3,,4009850.15,29370435.51,,,587697.48,5205928.73,,,,3218841.4,1111290.73,1096012.53,
1700956800,2023-11-26,,,104746996.69,,4016534.23,30327758.89,,,581690.75,5369357.6899999995,,,,3222480.18,1105905.12,1095260.37,
1701043200,2023-11-27,,,102731625.06,,3875496.65,29585426.74,,,571860.16,5219485.48,,,,3136587.81,1121830.48,1074222.11,
1701129600,2023-11-28,,,102585921.46,,3886681.21,28788310.13,,,569774.31,5227646.41,,,,3144662.4,1377177.04,1076107.28,
1701216000,2023-11-29,,,105499877.66,,3908636.2199999997,36512158.7,,,572661.91,5402873.24,,,,3211217.19,1233752.41,1097972.13,
1701302400,2023-11-30,,,104363923.3,,4200980.79,33485576.97,,,571305.5,5306798.859999999,,,,3169725.3,1174165.21,1093762.11,
1701388800,2023-12-01,,,106559433.84,,4220301.05,34405884.71,,,587020.07,5456052.869999999,,,,3233646.79,1200171.36,1109186.54,
1701475200,2023-12-02,,,107009534.01,,4245861.16,37990882.22,,,577202.89,5933133.75,,,,3218233.25,1190933.08,1118321.39,
1701561600,2023-12-03,,,109031746.62,,4286966.65,43415970.86,,,594332.22,6213830.21,,,,3290231.01,1199923.81,1137011.99,
1701648000,2023-12-04,,,114710281.91,,4273121.83,51576684.870000005,,,593194.24,6430549.140000001,,,,3290585.9,1319075.97,1149398.91,
1701734400,2023-12-05,,,115546888.52,,4262290.46,65087647.64,,,588752.56,6180630.26,,,,3273149.07,1311130.45,1136113.83,
1701820800,2023-12-06,,,120990733.95,,4105324.15,57859773.650000006,,,608436.23,5850972.68,,,,3391711.51,1336771.46,1193955.32,
1701907200,2023-12-07,,,119377446.45,,4153258.63,55596638.51,,,941167.07,6048389.55,,,,3195632.42,1316884.05,1185748.89,
1701993600,2023-12-08,,,119791019.88,,4205772.13,56055499.37,,,751801.55,6397795.1899999995,,,,3251090.45,1335003.77,1133502.71,
1702080000,2023-12-09,,,121298147.05,,4340553.8,56431856.71,,,817503.64,7543615.84,,,,3258584.41,3135646.66,1156692.07,
1702166400,2023-12-10,,,120603376.71,,4267004.33,53167879.89,,,809769.34,7049819.16,,,,3233616.45,1326719.06,1132499.02,
1702252800,2023-12-11,,,115695271.56,,4083263.41,53064933.629999995,,,893696.32,6888006.74,,,,3125943.7,1303840.86,1100489.92,
1702339200,2023-12-12,,,114408612.43,,4192753.21,62582509.89,,,895323.99,7671477.13,,,,3070009.6,1260149.82,1084131.97,
1702425600,2023-12-13,,,113396831.46,,4068074.32,61468382.04000001,,,1034463.61,7458856.07,,,,3031956.21,1645323.75,1065101.21,
1702512000,2023-12-14,,,118811213.34,,4168763.5199999996,90681585.72,,,1070957.19,7881850.54,,,,3049531.73,1287091.48,1098824.78,
1702598400,2023-12-15,,,118089668.52,,4110340.8200000003,91702451.83,,,1685569.61,7831864.26,,,,3025703.11,1287721.98,1094336.28,
1702684800,2023-12-16,,,116831479.01,,4066283.2399999998,93224238.16,,,2166285.1,7080117.779999999,,,,2965685.91,1248271.83,1075923.44,
1702771200,2023-12-17,,,116765246.51,,4027836.6199999996,88463710.81,,,2473693.55,6998001.85,,,,2928183.67,1283444.16,961984.33,
1702857600,2023-12-18,,,113242002.5,,3862411.37,87959484.31,,,2004564.13,6596221.04,,,,2841400.23,1230674.05,939454.52,
1702944000,2023-12-19,,,119272121,,3971617.04,99482337.93,,,2375070.79,6863369.5600000005,,,,2985531.59,1439684.84,984806.12,
1703030400,2023-12-20,,,119794114,,4038478.31,105830842.33000001,,,2309476.82,6673338.8100000005,,,,2951843.02,1227603.75,979213.23,
1703116800,2023-12-21,,,121467579.6,,4047894.1900000004,128234047.15,,,2151940.85,7188480.23,,,,2711751.05,1287811.59,1002225.41,
1703203200,2023-12-22,,,120920396.1,,4099804.21,112776094.17,,,2190384.06,7332536.63,,,,2713055,1288539.65,995088.02,
1703289600,2023-12-23,,,120020000.97,,4025928.37,119650607.47,,,3762369.09,6964931.68,,,,2695072.53,1324899.87,985895.06,
1703376000,2023-12-24,,,120171278.26,,4037376.7199999997,117011918.47,,,3433608.34,7464363.85,,,,2694741.19,1323660.14,970738.51,
1703462400,2023-12-25,,,119003422.05,,3992358.05,121045958.69,,,3151527.12,7905342.6899999995,,,,2658211.66,1314475.56,958753.85,
1703548800,2023-12-26,,,117127003,,3973377.2,130347288.27000001,,,3150225.61,7735302.43,,,,2621198.66,1371889,949722.96,
1703635200,2023-12-27,,,117979274.48,,3957250.31,130969141.75999999,,,3978352.24,7659238.53,,,,2632614.51,1381637.37,954042.17,
1703721600,2023-12-28,,,118063951.21,,4053363.95,139090558.74,,,3572823.24,7228750.350000001,,,,2630279.13,1437452.65,1023465.09,
1703808000,2023-12-29,,,116471839.82,,4071994.02,143032673.9,,,2910215.54,7059629.970000001,,,,2357262.22,1389729.5,942952.78,
1703894400,2023-12-30,,,114070969.07,,3990603.3000000003,126435315.72999999,,,5553510.3,6638399.140000001,,,,2283309.18,1335078.67,911902.03,
1703980800,2023-12-31,,,116390747.56,,3942864.08,64048965.879999995,,,4985984.52,6777187.380000001,,,,2308981.8,1346410.17,928455.53,
1704067200,2024-01-01,,,115738834.14,,3913588.88,65088274.75,,,4851053.87,6682473.62,,,,2304670.37,1679204.41,880297.64,
1704153600,2024-01-02,,,122988163.59,,4008219.47,68733403.25,,,4847094.45,7130732.68,,,,2033437.8,1425430.7,941157.9,
1704240000,2024-01-03,,,121730715.08,,3974130.8800000004,67561740.77,,,4622327.34,7093074.66,,,,1959320.65,1405782.81,879711.01,
1704326400,2024-01-04,,,116689107.9,,3908774.14,68338520.02,,,4040196.24,6429013.42,,,,1856303.55,1317716.65,806804.16,
1704412800,2024-01-05,,,118848280.45,,3884486.85,71512856.69,,,3913880.26,6412221.27,,,,1882161.65,1339230.08,818193.38,
1704499200,2024-01-06,,,118369915.57,,3746110.85,65171566.730000004,,,3594725.43,7077628.64,,,,1855812.24,1331326.78,788747.56,
1704585600,2024-01-07,,,119859377.79,,3724966.12,67963638.92,,,3670144.19,7220508.720000001,,,,1865105.85,1325349.08,778706.47,
1704672000,2024-01-08,,,119427252.87,,3631427.3099999996,75944969.86,,,4422250.7,7146362.8100000005,,,,1859901.48,1283844.16,780331.11,
1704758400,2024-01-09,,,126549260.83,,3765557.54,147462330.7,,,4499686.86,7671649.86,,,,1916777.75,1316504.8,817553.36,
1704844800,2024-01-10,,,123723231.61,,3737957.46,146905934.57,,,4282224.48,7350012.1,,,,1860259.54,1291751.81,802074.18,
1704931200,2024-01-11,,,126292089.38,,3797298.21,147411999.08999997,,,4521664.94,8321114.27,415524.12,,,1947263.79,1332659.08,770844.35,
1705017600,2024-01-12,,,143762048.42,,3769597.9200000004,143350363.38,,,5205010.55,7985093.9,413957.97,,,1916597.13,1312379.43,757377.91,
1705104000,2024-01-13,,,135535115.63,,3613501.5700000003,139654957.71,,,5621396.44,7668760.5,386770.7,,,1785564.86,1291534.56,660215.23,
1705190400,2024-01-14,,,136353876.32,,3590989.15,137892443.23,,,5158956.81,7842238.16,406279.95,,,1796652.79,1317858.54,625834.76,
1705276800,2024-01-15,,,134232234.96,,3555014.36,130981283.97999999,,,4959833.41,7907580.61,400650.3,,,1775394.2,1328520.05,531523.12,
1705363200,2024-01-16,,,150956661.41,,3646642.2,136231805.88,,,5174787.36,8048572.08,401665.88,,,1781279.2,1344524.57,530719.02,
1705449600,2024-01-17,,,150519718.87,,3643635.49,134299347.3,,,5040708.41,9078317.72,398714.25,,,1779441.55,1329334.98,521231.03,
1705536000,2024-01-18,,,150636536.39,,3651035.86,133620353.38,,,4908221.75,10778793.940000001,388072.72,,,1582352.39,1336543.33,492103.78,
1705622400,2024-01-19,,,146808351.35,,3631615.1199999996,127349620.52000001,,,4665786.19,11079840.39,370593.88,,,1429734.02,1300851.67,481378.21,
1705708800,2024-01-20,,,147092110.13,,3561973.74,121944488.35,,,4245020.05,12648363.489999998,358525.36,,,1430239.84,1287446.57,479776.21,
1705795200,2024-01-21,,,150771888.3,,3544863.6799999997,124749696.75999999,,,4243982.71,12974688.59,358439.55,,,1434709.98,2237627.25,493159.83,
1705881600,2024-01-22,,,148349896.51,,3467960.8200000003,119184062.16,,,4034667.66,12643592.43,347850.67,,,1394974.89,1273847.08,486521.5,
1705968000,2024-01-23,,,143951156.64,,3442734.74,109535025.02,,,3758251.71,12296487.41,322275.27,,,1325948.43,1253619.14,463249.72,
1706054400,2024-01-24,,,154675470.28,,3548258.96,124918783.78,,,4117406.81,13679251.24,316974.71,,,1361587.17,1206140.08,478446.03,
1706140800,2024-01-25,,,157753943.7,,3489816.89,124225679.66999999,,,3978826.32,13814635.35,305214.52,,,1358480.1,1201013.89,269135.62,
1706227200,2024-01-26,,,183463166.39,,3494775.61,129139728.08,,,3932877.92,13390692.25,329721.69,,,1373985.98,1986567.9,272444.38,
1706313600,2024-01-27,,,170824370.69,,3498410.31,132536477.79,,,4025911.21,13929004.96,348131.94,,,1382244.25,1232364.04,281161.81,
1706400000,2024-01-28,,,178436738.63,,3500347.6900000004,131939829.53999999,,,4094339.54,14263191.43,348966.9,,,1407707.79,1262174.61,297324.37,
1706486400,2024-01-29,,,186513939.65,,3462407.17,129921364.85999998,,,4518753.54,14491265.280000001,347020.74,,,1392667.42,1282258.33,294404.25,
1706572800,2024-01-30,,,194680231.47,,3479985.14,140234019.20999998,,,4422570.04,16101538.120000001,361444.58,,,1402116.82,1290353.43,306956.19,
1706659200,2024-01-31,,,164805036.22,,3437367.21,133759781.71,,,4177449.02,17746493.14,351388.97,,,1313694.75,1627659.02,302853.57,
1706745600,2024-02-01,,,169775185.26,,3231364.2,129316414.74000001,,,2988993.9,17095929.45,351424.93,,,1283498.19,1246481.11,299890.5,
1706832000,2024-02-02,,,169046595.45999998,,3176965.3899999997,137754763.28,,,2196604.54,19085903.01,344095.26,,,1290933.25,1250283.86,301298.24,
1706918400,2024-02-03,,,161176766.01999998,,3187798.52,138973205.86,,,2110192.43,21661628.6,339153.99,,,1255617.82,3554869.83,308045.82,
1707004800,2024-02-04,,,161714591.11,,3164304.12,136749296.65,,,2034277.39,19046876.37,330856.64,,,1245938.7,1221846.02,321064.55,
1707091200,2024-02-05,,,168786650.76,,3143629,135050312.95,,,2009249.72,18833483.02,56822.1,,,1248294.47,1674482.3,339020.17,
1707177600,2024-02-06,,,169645159.11,,3147421.59,133107054.97,,,1973283.12,17910877.549999997,57180.63,,,1240413.46,1212614.82,342046.66,
1707264000,2024-02-07,,,169739798.76999998,,3182963.2600000002,139974160.3,,,3677653.77,18176020.36,57740.61,,,1253621.29,1214605.4,367852.91,
1707350400,2024-02-08,,,181158180.21,,3289532.98,154365209.67,,,3675256.04,19291182.509999998,60025.45,,,1287770.35,2569070.63,369612.2,
1707436800,2024-02-09,,,194114863.03,,3319418.42,163407077.91,,,3682174.51,19823817.45,63068.88,,,1342815.31,1522809.43,366410.18,
1707523200,2024-02-10,,,198857967.60000002,,3327063.36,162391418.8,,,3663255.19,19906602.82,63669.33,,,1346409.27,1280425.55,430243.73,
1707609600,2024-02-11,,,199342951.84,,3314424.67,169397256.41,,,3615291.97,19997521.27,65337.55,,,1374512.11,1300325.7,479972.91,
1707696000,2024-02-12,,,191280833.75,,3246589.24,166250936.63,,,3942905.72,19072284.35,61947.01,,,1359583.42,3195951.58,477671.38,
1707782400,2024-02-13,,,204412085.02,,3294097.2600000002,174267635.74,,,4234846.79,19278106.31,65101.6,,,1424843.12,1301822.44,536846.75,
1707868800,2024-02-14,,,211206643.79,,3308972.71,192106720.57,,,4247659.28,19476622.12,66562.06,,,1459745.44,1338878.78,434216.07,
1707955200,2024-02-15,,,231550984.93,,3306285.77,225326044.56,,,4565777.76,19390615.02,68026.07,,,1482816.02,1420676.79,437059.2,
1708041600,2024-02-16,,,221179046.42000002,,3327786.18,239961686.43,,,4617460.25,19214997.81,67924.14,,,1481739.89,1423870.33,407519.78,
1708128000,2024-02-17,,,221020951.40999997,,3416050.77,245251857.09,,,4567231.69,18869407.62,67498.38,,,1463813.75,1944611.88,404341.97,
1708214400,2024-02-18,,,226922871.57,,3439839.86,242234645.34,,,4589016.59,17835518.25,68259.16,,,1463053.31,1536052.23,405877.26,
1708300800,2024-02-19,,,239019447.81,,3484890.2199999997,264636012.88,,,4968958.57,15507857.850000001,69504.59,,,1487504.93,1430455.55,406337.41,
1708387200,2024-02-20,,,237219241.4,,3662856.62,261095647.95999998,,,5186722.93,14644026.86,69295.34,,,1489304.85,1423612.89,413499.4,
1708473600,2024-02-21,,,227816297.96999997,,3430816.37,262553543.23000002,,,5185674.99,14126315.75,67651.94,,,1459996.38,1411238.98,397270.52,
1708560000,2024-02-22,,,231764292.10000002,,3475673.02,247421323.75,,,5247067.9,14295842.16,68876.09,,,1480901.61,1510258.08,379052.59,
1708646400,2024-02-23,,,229780710.53,,3438419.4899999998,244085272.07999998,,,4997968.25,14050243.66,68156.07,,,1462930.31,1427220.48,376361.05,
1708732800,2024-02-24,,,226910823.14000002,,3572541.41,239871691.82,,,5167061.21,14404452.96,68798.12,,,1463734.69,1430124.35,385561.35,
1708819200,2024-02-25,,,224774050.89,,3537705.1999999997,241421086.92000002,,,5135159.38,14499014.61,69941.63,,,1471824.39,1443812.9,392839.98,
1708905600,2024-02-26,,,221036570.20000002,,3472177.74,240789201.70999998,,,5130407.81,14586432.08,63256.05,,,1462104.6,1463478.97,389202.98,
1708992000,2024-02-27,,,238782588.39000002,,3546443.19,294358433.96,,,5798671.33,15386197.27,69141.99,,,1524956.31,1530993.29,425538.25,
1709078400,2024-02-28,,10978178.82,248340684.37,,3546304.66,298995180.44,,,6046692.79,16186851.950000001,71085.92,,,1590048.5,1637853.99,403684.24,
1709164800,2024-02-29,,12681539.04,248609385.11,,3575346.86,291101272.1,,,6393224.41,17143212.240000002,75249,,,1672937.29,1642737.65,441974.38,
1709251200,2024-03-01,,13297342.54,243720310.42000002,,3575746.51,288252395.61,,,5976449.19,16665430.059999999,72944.06,,,1624115.64,1658465.73,440654.95,
1709337600,2024-03-02,,13846567.79,242952002.65,,3633493.14,287689173.37,,,5788457.69,16150180.780000001,73026.91,,,1624017.05,1633405.64,443151.54,
1709424000,2024-03-03,,13451626.68,241482812.41,,3717598.52,286075209.35,,,5753729.19,17325192.98,72615.71,,,1562127.8,1950266.9500000002,433126.9,
1709510400,2024-03-04,,14456526.62,250862651.81,,3764932.3,304161467.87,,,5300636.76,17764201.46,57603.07,,,1631323.72,1878037.9299999997,452039.63,
1709596800,2024-03-05,,14850563.34,256046922.73,,3723186.09,286800503.72,,,5648538.58,18509701.93,58908.25,,,1671122.95,2085226.36,484727.28,
1709683200,2024-03-06,,5463569.86,248310826.51,,3499820.71,277784980.92,,,6253083.77,17618247.189999998,57352.52,,,1679995.2,1937822.54,485673.05,
1709769600,2024-03-07,,5149054.03,244684163.32,,3516890.9200000004,288275067.26,,,7211295.11,18205539.55,56657.34,259353.56,,1678017,1901582.05,340067.69,
1709856000,2024-03-08,,4990977.07,244777033.54999998,,3586603.3800000004,290612437.65999997,,,6888774.81,18131156.75,56357,1168469.73,,1692164.08,1937302.63,351120.21,
1709942400,2024-03-09,,5053136.18,250055282.45,,3638725.5500000003,286386965.8,,,6588284.29,18479012.810000002,56530.98,2906654.17,,1701690.82,2062938.4100000001,356188.74,
1710028800,2024-03-10,,5184854.55,256940367.54999998,,3661952.12,310704926.53,,,6358150.7,18247250.92,57505.96,2939548.92,,1724439.1,2011860.28,364307.61,
1710115200,2024-03-11,,5372690.73,264780913.69,,3613794.13,306931368.75,,,6948735.83,19425238.58,58766.34,3815369.59,,1761393.13,2088862.26,366714.19,
1710201600,2024-03-12,,17912934.9,266289729.24,,3615626.61,300273681.49,,,6952232.680000001,18739760.95,58880.27,3765309.58,,1756796.05,2174173.48,368475.29,
1710288000,2024-03-13,,17518752.47,279089394.33,,3666413.08,308416810.21000004,,,6674242.430000001,19089852.92,59508.9,3554596.27,,1784859.06,2278857.16,374108.34,
1710374400,2024-03-14,,16544367.95,274665287.62,,3595074,298978441.43,,,8121519.86,19642264.88,59630.58,3177584.69,,1732655.02,2201460.96,373101.97,
1710460800,2024-03-15,,14486800.29,252489525.75,,3398917.57,270471256.24,,,7697692.68,17659778.43,54708.21,2740096.32,,1595256.42,1931787.0100000002,351699.23,
1710547200,2024-03-16,,14220673.27,255641245.8,,3530913.7,277587516.99,,,7882227.210000001,17828716.53,55345.97,2878205.38,,1607192.32,2047839.6599999997,355037.07,
1710633600,2024-03-17,,14646846.62,244407103.58,,3311005.83,273324577.78,,,7238738.649999999,16840997.2,53312.21,2656764.44,,1579741.86,1922120.67,350122.21,
1710720000,2024-03-18,,14851751.23,246891670.6,,3304217.5,273475849.24,,,7241400.45,17138525.08,52077.08,2720727.33,,1599719.38,1909855.74,355562.33,
1710806400,2024-03-19,,29042423.12,229844664.55,,3072307.0300000003,254632978.76999998,,,6016413.36,14928892.879999999,48410.07,2302954.93,,1466806.08,1718636.49,329500.81,
1710892800,2024-03-20,,33634738.45,230194554.82999998,,3102609.95,301478231.4,,,5785972.92,14915873.91,47814.16,2717149.08,,1486476.2,1742465.87,324987.32,
1710979200,2024-03-21,,38656749.57,249388516.22,,3153051.07,340140973.52,,,6886722.91,15618706.530000001,50885.39,3130004.67,,1576878.13,1823482.26,337659.95,
1711065600,2024-03-22,,40088969.64,247321440.85999998,,3371307.98,358335490.79,,,7710852.539999999,15272147.83,46876.41,2950614.32,,1221398.2,1791298.1100000003,329278.18,
1711152000,2024-03-23,,40297769.82,241357312.14,,3386610,358491610.49,,,7679899.39,14921557.82,46689.28,2846818.49,,1221398.2,1972020.85,326767.7,
1711238400,2024-03-24,,54057139.25,245363791.15,,3702004.58,366751036.08,,,7916787.84,15117328.239999998,47092.52,3437035.25,,1221398.2,1879304.1,330350.97,
1711324800,2024-03-25,,48906198.47,249502345.06,,4182414.29,363819522.72,,,6652310.539999999,15466777.79,48555.65,3385847.98,,1221398.2,1928749.49,339333.17,
1711411200,2024-03-26,,45315289.47,264736908.81,,4470682.62,366703059.01,,,6957044.6899999995,15788387.91,51313.69,3119966.64,,1221398.2,1958865.11,355578.95,
1711497600,2024-03-27,,15558000.43,258453442.99,,5403198.12,366464779.52000004,,,7058398.43,16172053.89,50858.88,2875951.33,,1221398.2,1888045.31,352580.82,
1711584000,2024-03-28,,34673604.38,255836558.10000002,,5245094.6,360551582.65,,,6853994.34,15454806.5,45482.15,2882259.38,,1221398.2,1908978.8,349421.06,
1711670400,2024-03-29,,95642975.99,249768221.60999998,,5809988.75,381044841.25,,,6584657.74,13068394.09,41106.73,2588064.15,,1221398.2,1878188.2600000002,351619.3,
1711756800,2024-03-30,,97686805.97,251440347.41000003,,6480938.909999999,392567215.55,,,8233690.04,12842366.85,80046.37,2658749.21,,1233579.77,2022954.4900000002,348407.43,
1711843200,2024-03-31,,91814413.79,260663208.44,,8018144.62,381969681.81,,,8540783.63,12485076.969999999,229398.58,2401647.81,,1231768.79,2020621.1599999997,351147.61,
1711929600,2024-04-01,,64180492.85,268747626.29999995,,12929439.43,399003265.32,,,8346243.16,11991123.6,174967.05,2631260.25,,1217806.4,1967935.25,345644.9,
1712016000,2024-04-02,,67916670.93,250629591.64999998,,13627603.61,397004811.88,,,7848680.280000001,11122686.5,208006.88,2794023.92,,1140635.41,1832343.15,329569.34,
1712102400,2024-04-03,,92711715.63,254626970.52,,15700856.99,386138870.69000006,,,7857665.33,11278671.469999999,214669.3,2905160.94,1523168.14,1155562.39,1898946.31,332566.73,
1712188800,2024-04-04,,89323947.75,264613428.25,,14360214.27,370110722.81000006,,,8602463.79,10871172.98,238480.41,4057260.92,1510388.07,1159136.48,1854992.38,331926.37,
